address, symmAmount
0x1c5a477f49451517842504b6c9ad1e74455c12f4, 32.7953515294086
0x1938f9176c8b8222260f97db5727a24567d0bc8c, 32.7857543883928
0x78fbd92bded9383edb78c6f403f8bf0b8bf883a8, 32.7822715781255
0x016069d9862bd53b80509ee6938d9c49d6efb17b, 32.7676389577143
0x2ee140fa48d3f53f8e0bb20cd1fcc11ba7178ec5, 32.7660832163361
0xf7ab074252c903a92d3e6cc175301971cb1ffc5f, 32.747345301699
0x9752d7b6071aa763fe7208c7ffaa360f98280387, 32.7292648946719
0x11b5caf3ad10d3f4384cdb8ea46f525802d52113, 61.5458101924007
0xa3d75a8fac6f6c1513e638344f8a4479ff424b29, 32.7249000260332
0x0d19a35ba6fd888a3bc37fdbc3f32e77f896a1a9, 32.6693470770395
0x7f7a5bfa84cb924a61f76a711bd04dfc050b057f, 32.6609608941319
0xd3f41cb0f4c3abda85845d00f10c6b11740509f8, 32.6602312040054
0xbc2c226364fbded527ba8d13ff5af7fb359a0e43, 67.1647972637038
0xffaa394fb6394e2ea09f2d0fcd887a11127e4985, 32.6185130735111
0xd36062c6618386adad4f19a9ea27f11c964c72c6, 32.6169774553713
0x00a8c6d9f5ddfc502484ce7b71012f958faea721, 32.6155631296662
0x347aff6f7648c6f0b05e2c75a7796c66bf312ccf, 32.6145166598296
0xcf736ad6b7c47cf5a98bea5d5b673d951567e871, 32.5931545213055
0x87d8e0eb002e0a227bb495542d232b7370588363, 32.5660270903695
0xdd3917eb7bfc8015b20759ea426d537ab1cfb87c, 32.5628284017935
0xd42627f3aaa1b80160414b329bfe7d6aad770991, 32.5596309267562
0x86624976c6bdf0eb34d48033f2cb6b314666c280, 32.5209619430633
0x288a4e70eba5d4f92e28f8ccc561e9fc947304a1, 32.5169761900897
0xe868b8c09fd2c8c3f74d54f34f7325ab1c94c71f, 50.0707059309114
0x7dda04af4c47a72a5418fb5d956efb689235cd1e, 111.10869943905
0x3d9c97137449951f69cbe6a9ccac6121274a89fe, 32.4911232360331
0xaaeae99cda50a53aae159e6fa8793514b08f18d4, 32.4470181976126
0xf163f080e839155978aa86c6cf2ddccd9fb3b75c, 32.4456560233534
0x6bab82bb09f9f9fd52f0bf46f799e5b919071d8d, 36.9542000973697
0x9ab79de29a208eba8a38946790b03a3cfb9433af, 32.3995192752045
0x7dfd5237a0d7d03fc81671b19ffc78b76f41e6db, 32.3989705098877
0x12e3ea490a7232c231ab3d421cee6f055056654c, 32.360613036996
0x29bf82b00c85d4d5be67ab22f88fc288ce8e5fec, 32.3306403184155
0xa045d1be41c7be669f3945b7e81e5d301681d1d9, 32.2528259064807
0x0cdf82e260c3a1d3304e0e65ef954f1541f1aa58, 32.2478913351405
0x33e23501733243f18b3b2a8d1479c19119658908, 32.2370637579508
0xd5b5a02954fff261d4ec1374dae2783457910240, 32.1973217909027
0xa345f7a6f1b5e0a8db74ac7e8b1464024524b56b, 32.1842896591928
0x091c727246dd169c64ed8078175701d7d7374fd3, 2328.81566593228
0xe3acc87470a8c34b10512db38c3c7ebbe56ea862, 32.1618272864549
0x5fa85e6fea19f73f92e665c1d4a0d20f0467d33e, 34.956653996376
0x68a396acce3f6f72e1b029fb33d7548f31f9a6a6, 32.1370166854199
0x2a0b3b4554e017804b19c515fb6a1f64354464d9, 32.1088540905277
0x70a4841345ee11a5b0f47551a06b145ae13a65e7, 32.1078211078691
0xca44f6dd10be9e7cd8ae53dc0631c519edc9e7e9, 32.1033292477715
0x512e63b6e620d4b413c20625c023165a3727acd6, 32.1012533437252
0x674918fcdaa7bd428b819d853d72e68ac079f62c, 32.0673213856896
0x886bdfe93d92e947e53d5a754d07c01f0bdc328c, 32.0216481479166
0xd47552f58f7eb1e1eb9999bfd605e36a6bc92762, 32.0192628836442
0x44e09121c71cccbb242691d9453bbfbc5ffc0f03, 31.9857474459189
0xe9255f2918f07af51549cb79d3fc80a313245711, 64.6922490963684
0xc19e7759e4ff2b2db35e70471b1623c35d9709d1, 31.9053267827605
0x2489057e5e948d5bb09d463dc112030d40a5ed81, 31.8798679523109
0x5e4495562a9f41fda9e132ef281beb1407ce3b24, 31.8701140497326
0x988162c50df5ab1d6eb403647750f3b41fcff140, 31.8356127883881
0x268ef519edbf507ed9ff31a3eae96c82cbe1bb0b, 31.7900959435077
0x10f39222da70836983799168e899088fa0233b75, 72.4547206241963
0x96dad24a4d76c1d73fe18fedc957918f72533ffb, 59.7959326609942
0xca9d6679f0eecbf1e2997f6bd61c0a7f22ce147b, 31.7277435673496
0xd26a3d89744c03560b799cccb16d93c925e83fff, 42.3320946321561
0xea5c99799b2d2846ab64cb9c0064fe1ad083009b, 133.09548376279
0x2481fef92f6358a410f4b42a7672f23cac514c2a, 31.6825565605394
0xd8138e0943b8467f8e7af8972a7c283ac61fb4df, 31.6128952385983
0x3bb1ce81378a62034054aaddf3cce3680fd55792, 31.5978220575196
0x8f03a743e9048ff0ede090d4564421d2967d3545, 758.189002595818
0x7f81aae7103f8c6410c5f1fa7eba454f6da75eb5, 31.5440464052217
0x30b6ed14334cdd8c3d73253c13f797d29c3a5e39, 31.5337709728239
0xc1fa63bd4189a9c49a30010b6a3ab11194a95842, 31.516279746564
0x0e0877f056d587580b427b83df757553da3de345, 31.4764666415643
0x5e56921fed31d3c9c3ca99c2539e6a72afdd8d98, 31.4130522192615
0x329557aa54aab595e6b651b41b796e541d58911f, 31.3995390807111
0x0eaea94b84ef62fa7e30624041051537561ea470, 31.3660867777259
0x5ecea38f6b7239339ab526085eae0c54cd4df4d9, 31.3585907946525
0x6b7b500cd54b09b136e4621ddb5b1bc6b7b344ba, 31.3584536186845
0xf620900a23beb33761a2196840653297ff93e831, 31.3413723073971
0x84ac9de807cefa7205b53108c705744da523f901, 31.3118073992979
0xcfff3dd1be64025a4aee6ac44435eaaffc2e371e, 434.147677044859
0xe53cb03061a60549b4bfe7c5b53cff3a18efbc09, 31.2834875359219
0xc51a7116bf108ec53bc92ea25c8f3439ea0498c9, 31.2387730552446
0x5b9fb85158b65f18e7fa5aa020a6104a1f2de9f7, 607.482922801757
0xc45d05cdc809d20c7b14959e8cd4a1199e3e966f, 258.778856774203
0x4513da49cdb9329a7da4a8d22b53b6359bb186de, 31.1706253554297
0x0d11c1d3d8b6da0fb5e30c8201eb15f04507ab04, 555.868169023101
0xd291749fd9097bd3bc64846824e40aea1109fbb8, 31.1686976720904
0x3fd0678f0edf37152a597ea62a25248f2784b242, 38.9616731017367
0xbb4b5d0478641f78ba57af847a31c88f8a240c9d, 386.550186548198
0xde05e6ba193ca788ac6fa6191051832747587312, 31.0676775565008
0x55c94752b98deac4afc283dc52116179d1c8d0c6, 31.0630036502222
0x88e97824b2d4b020fa8744f9f738356e11654acd, 31.0615446386392
0x9528dde1973c62609d8798b14deb1cdf098152f4, 32.098999577799
0x5ba9811dff37ca8639272d509dcadfe5bec4bff7, 31.0349319324887
0x2763268aa3e65f11a34441d03fe7f78edadc69c5, 429.675308557204
0x287486d83293d21356cd658d97520e505d390b04, 30.9843238775956
0xf245c53d242dff1481d0f78473025eaa0a7c01df, 30.9833492676893
0x4326d861e74bff517634bf17dac2836a27053a04, 30.9570101146896
0x2582cd3e014816b0accd7e56ebbb7581758fffb0, 30.9563553860896
0x910fabaebc56e12ee0f05c5d9023040c9be2bb86, 30.9401457196221
0x5fbce2070821544e6e828f4b4bb85d9f6bc25c59, 30.9219799501253
0x64942d8124779df3401854324660ab4b8268b5df, 30.8526696186966
0x0b3640cff7bd3f6ae5ae42cfe509e887bc37ee1b, 30.8372053248161
0xec94a962e3b4f92d0bd9a1e7f668f74c87da25b6, 30.7582100781856
0xd55bedd45d74adf72380d8b360d1daa0588d4288, 30.7547788970815
0x09ff707a98a1305fac33f4eb19266c01202b8d63, 30.7434259958434
0x4be6a6c77d1ffeae3878c2a9dfa946c5722c3426, 33.3370353233693
0x59a23fd13fab7b95ad5d87862108fed350638106, 30.731509044844
0x1da7bdcb98f725c84f2c720d47637d966e7768fa, 30.7303065815074
0x98741af1a4b9c791f089557be48ab8f4aec54509, 30.7260138953853
0xe16151d8e8b1dae031d55cff4be441147be1c811, 30.7231070705709
0xd32e8b09249a976a3df0ad752f0e8689079cc100, 30.6975240136876
0x2ee0fb91c19d60b37aab487aa97b629a3a64efe0, 30.6944946368157
0x822179e03099db0d836449bc05b70f24bb776096, 30.6937838871112
0x96145887afd1b434d6c503f70d07a1f6c772d372, 30.6776414554612
0xf01fbb2a299e08b9bbef0043ba0e0cf6fa243ea5, 30.5468052753248
0xe0354d9294bea2165a8a965587f3e34411ba45f0, 30.5305574808568
0xd9958549b8760fae2ffce5fd249d2478cf9bb827, 30.489421618567
0x28d56829085167d2b82b3b4856465d4740f32077, 39.5049075873069
0x4a3ebad57e1408dd54483eb801de55a9c70c86a4, 30.4274886813569
0x2375ac2e31bee26670719956c624851972164175, 30.3906925259773
0x8bc158ed28dfb0c6791cc622ac0f482ec7302e4c, 30.2240615903886
0xff5a9a60efe9fa5a7ccf030327c45963ddac6a00, 30.212684203317
0x842b317ba55a8185e935c51e6ee52137868adbde, 30.2121800624332
0x2d33054b60b898456f86d870e8051f51a1dd12a7, 30.1993080717608
0x39f4961141b44304aa6e24788be8321534e5a616, 43.7987490684231
0x1c59647be54dbdb9e2fdfcebfff6da332906d509, 30.1391505397848
0xa1b8004f0b75ecf9965d9a84a59e5fbe38edad91, 30.1144214936571
0xa8bdc488b0f6b27cbd8cf8fb4c9a20c7da964152, 30.1098169741476
0x0fe25f22ff73da0f4e91b6845c0a937123aa81ee, 30.0874475216147
0xf4dcbc44888145762de47f088a311f65d72c0ae0, 30.0817514009142
0x81b5fdbd8eb5b1366066b03715b4de8ded090a8a, 30.0748764271193
0x8d2413447ff297d30bdc475f6d5cb00254685aae, 30.0435640999568
0x0eb5d2ed3e2d5b00be7d127849b3b2134504d097, 30.0347410430818
0x4b0b896a8b4ba554c6aaa1ae364c491016e5b806, 30.0253502036618
0xed805458a99f7f366728757f49dd578d900672ba, 30.0206171258459
0xc9ee309b4739823e511dab7d5e2702a9b6084bf5, 52.102624971584
0xedff80f821dc84ba569a5b096176779cbcc4c7f8, 29.9551755714674
0xe0a4c6d1cab3d1ce4d98a46782e3a03ab6208291, 29.9062287436604
0x9815371adca8a19ab909503e52716918736efb2c, 29.8794063564391
0xc4a44a7dbdf3a326cb9333ea47d17cb2e3b648c9, 29.8533156870293
0x65bd15774f34c3a7e09df262c447c5fb1c91a8d9, 29.816519239786
0xaada7d84e7aa3f6077247d3ec5894ad9b96df6b7, 29.693048364564
0xb4b6b63a8858cbd008eda8d856f073bb86ce58a3, 29.6605736976514
0x50fb20cd5dd9d70a60a17ee0a3a0efb75665b030, 29.6500429766297
0x22363f11c3c502993162a2d6ae4dacac5d622448, 29.6303767048119
0xf895a840f4869c36c4bf518c426d6d0df85546f5, 29.6192711811537
0xb2fc2554821ef2d3500b067ac3102a30207e4ce0, 29.6110991494409
0x98861f7ef639116db76a9cf79889d894a52d53aa, 29.4347839899068
0x171dcb9e131db2835e5e0de8c3a0e595776332f8, 29.432390123334
0x0306a07805e3af5c40ec8167fa0e9041c1731006, 29.4211490520003
0xf36976f2c62ed9d58200749e8a59c661244a0805, 70.5627045458886
0x800557569ffd43618298a784486a8757342aea80, 29.3862598115491
0xf9834135983b86eaab29ddea91ca16a5a810863d, 29.3285922327963
0xdd2cb2f095fb254382c9394e18f49a551cde6cb0, 90.6634859479454
0x64b8080fabb678b7b049abd06a99344bec103283, 29.2692531810032
0xfc4468c16a96678ade0b3e6bca8075f9b82ea3a7, 29.2689265547314
0x9ebca0cf940b3ad8b2cb4678e85f26e8b017e850, 29.2377784393379
0xcbb08173364e4e6662d3bb92da8bc1b389f6bab3, 29.2239994518539
0x60534052257e553aa0cfd4a6d61cf2281123c231, 29.2099983856696
0x54bbf0b6c5848dbfbbc2a0115c43c920de0e6728, 29.1227765441642
0x08afa0eef6e44677374336c974858ecdf3ea96d1, 29.0830525497793
0x7fe6df3bbc6c9e3ec61f2cd8765d3036b7fe063c, 29.0713391967956
0x99c66c32a6e5fecf8792ef4ce0af81c1f2aa4454, 28.9848471068617
0xde109f0d55917b7283a53a7abcf59bd1ea9c671c, 28.9651734309211
0x5b58b12c82f85c598135d2cc9bdecdd005174c08, 28.9607188218563
0xfaf819b8502e6eac6a6f5ea7c882f7c0f8565dcd, 28.9594785083982
0xd4b2a6d9556d93001224f2ba18ac4a257887e6e2, 28.921694117683
0xee22a1362588df3136081ffc175dc413a86af080, 112.598944052663
0x7f7d4d6d31549f2cc57a7383597f3574af29fe69, 28.9074153283184
0xcbba4a3ab07e76b57fd53e46f6ffd8dea5dced1b, 28.8621073503625
0x0dfe4fe4a17220dbd5a1cac1fd5947c520798741, 28.8338743394975
0xd7828713347cbcb7a6bb36cd05c79e27bb0ceb1c, 28.8225753255265
0x7a3c92a3d8f3b5bd77fa16503d2f06c012ea916d, 28.8078833031593
0x6c3b99bb9078f29d2e73be5b015eff0d7159a0dd, 28.783105052918
0xa75400ad53b288acc661a78946016c16bc0e5245, 28.7663677539561
0x1eb5aedd4172784c27ae720057baa303d59533c8, 28.6683922872034
0x11d94e99987cb85b67c88020c61d6a12b1149703, 28.5924189672381
0x0b740448c8155862eda0538c88dafadf03a290cf, 46.0690161233331
0x60d8e00c4bb4539fd02495b8f432fdc509f48097, 28.5526197334478
0xcafea5afefdf4c93be3e80a2c1357c51dd61d5ed, 62.315854290961
0x36dc260fe7e1c681ca3ec4749ca88b8a2b688eed, 28.5373091135184
0x810a2f5a0d36420eb630e3ecff1c7b90d7cca79f, 28.5213624456461
0x7f8c85fd3cb4d9d20062abee69a3486370c5458c, 28.4957168377504
0x240b69cfb79ee35fcb0a5feee604cf8c60d21d1f, 28.4922742739596
0xa0f0cdb449723721f12a139065e1b39d479720fb, 35.4795866587958
0x8d872bc547b93cb66fb9bb99f1e88f9254d46de0, 28.4652125584537
0xf90d785aa902954f098d2fd767255a7c6536912d, 28.4056487254804
0xaff8a025e415c196a7008c90a92415d48ee3203d, 28.3930879998292
0x21fa477676b541045f3ecbefdc7fddc291dfae68, 28.3862190476445
0xeea6e7b5d01ad19ebb949314484b40a2f96caab4, 28.3445558950662
0x9bfb2568bc0104c0b9673a356af4b5823112f31b, 28.3151903606386
0xe3682ccecefbb3c3fe524bbff1598b2bbac0d6e3, 69.7943219653131
0x4166d3298d14a9dbb72970fca912158ca49eb618, 28.2662830419682
0x2249974d3f501f731ba8b2ab64800c8af80f3489, 28.2539278498502
0x0817f4f56a409ad9f2fffb042cacb431e9179b45, 28.2293241648609
0x14db2d45e9a2f925d8112a3786f1d726f2fe8b5d, 28.1999980781249
0x58f7c0a4bf7779850d581cc0af7beef81a689e28, 28.1907040913899
0x9f8e84e3662c3269b2f2dc6eac56af1fbc924ce4, 28.0491617033049
0x7d56e162a044a6b327332d3e6ce4f68470440373, 38.9288987207386
0xf8ee4770c809fa90ecb3070fbccf63e0250f90eb, 27.9878776099593
0x0100e22f222753f6021abeb3f7e4af4c57467cc9, 27.9640916350626
0x9817520621c8f224906aa61b160646919c9c4047, 127.960223263098
0x27be2802bf358a005fdf64ac0bace7c7bb0b8727, 27.8844991583696
0xe2cd5997dafd36572e32089ab073da8f0295b342, 27.8731406963587
0x14c0b1160c81ca4e4d473547b3638b3698f73a6c, 27.8682907194257
0x4d25df436ed70bf14fe546b1d0d3858f5959589b, 27.8521356562663
0xd0de9994f751dd5f759a8e72fe5ed59c9972ab0f, 27.7748585700781
0x0f117a60023c12eb0286325acde67f557ecae57b, 27.7656895932006
0x7b86b43cc1e2d568398ceed8fc74338dc9f9d193, 27.7589514574262
0x75a6ac9f5a57e477c3bb7a94c69375c05ede11bd, 27.7124206931991
0xb3467880204d2a2d5dbff08ee67584cde9035253, 27.6759250653265
0xa5c55132980d07053016114d4996d182d834029a, 27.6731618221215
0x0e41c1b8f2fa2151573dcee323a094e1117f771d, 27.6444079880545
0xd3b1ff947cd9785f9d527448a1d9851295936642, 27.6130261665941
0xcc16d28e27ffe64f288c5559064627a51c85412a, 27.6085287078275
0xe4b0b390bdad9cce048a5d06fd5a60fe466f8270, 27.5472846223524
0x459fea28e89e7b6dcc005f08eb13089a3edd1c94, 27.5357592449925
0xae13245d7ab6621b8583f5a734f8f8728de4dcd1, 27.5257404837312
0xda224b8334aa8e16fc0b5ca689aefdb6b6502e8c, 27.5067651456046
0x5ced9f95b8e42c32c47dde1d4b8b225044d699bc, 27.3872167196425
0x7c818d46acef870ea88137bf553594f4803872ca, 27.3761537005647
0x8a9175ffe73e43d275ec09938d613484ba2bdc51, 27.2771181663865
0x8251a45eb118e1eb20a380389d7e1d7fd9b61a77, 27.255769852988
0x4a2bde09683af005a96eac636eeb2f979fc91c28, 33.7482636861099
0x09fa38eba245bb68354b8950fa2fe71f02863393, 29.2153178368059
0x66d870f9a9fc9fffa72d0935ea5d7d3b51b7b665, 27.2265116629797
0xe866b85a5ddaea8cdcf88ced38233041dc88a35a, 27.1771646592331
0xf2a7176969a7668001aa94a7438b3d4bd703bbb5, 27.1182428190066
0x29f74a1aafc03712c9a723f3ffa99b48a91ba96a, 27.1089408444213
0xc0dea5101526b9ce6ccf6b3f8bd3f257d2f44444, 27.1045788944202
0xaa0f96e40ed3bbba1d1d2f4be0a0001d4f441fb4, 27.0762414116898
0xa1f885f11e625400711d386c951446b7217d3c51, 27.0629657887964
0xa75cadeab9826e7d855573ee8a36ab3b8c63e1d4, 27.0573584407632
0xab84f5ff728e5cdec2140a59dd9e98103e382703, 27.0456917947832
0x624e6a6848a3859ebb61bc019a7117a98ba4d42c, 97.477675545059
0x4d12075e8b399c5b9c99ee88051de04fb385f14f, 27.0056846991089
0x7a2e007114642e8678fd36dd75997dda0441ed00, 27.0038028383803
0x6586925921cc728cc4c31fb9a883b5ca0ae28078, 26.9722075262589
0xe29f21f462576bb4566f1920eada02a45693c7ea, 26.9435429103355
0xbdcf4cf8b4ed65c82f7b178734cbc1a793fa8776, 316.924200495472
0xbcad007ffbe11d44f2f8292dc067bec2e1870725, 26.9391460749342
0x4fdb1cadecaf1bb9d7178d56ee4e7cb048bab8ab, 26.9147122392929
0xf98438007cb0a919374f276f135fccd8a94fe26d, 26.8792849403166
0xda972a7c611f4bd93cb480cde32f160db25bdfd2, 26.855346351395
0xf2a5543107264f63c4c73481ee568d49e7b537aa, 26.79960361415
0x8faed81ddd631cb43b6daad28e544c5ba18e8ce3, 28.0233178942044
0xc3c13c38f88a5eb9ec009b6256c159811b0461e6, 26.7793826322114
0xea124b21969ed91ed513f170027d36d0262f95e3, 26.7556124640415
0x7361deea68a6dfc713469d859f91e100b22ad1e6, 26.7190912596866
0x245a4887c7ca101419d629e447f2de60d8861de4, 26.7089215587769
0xaf4757c2ae6aba605e82d8e42635171e84a1b77a, 58.9663466043878
0x10112c4d5309424e4f841a3a75b6f553bdb17f94, 28.2014458709259
0x06c5606ff51ea7c1908f8f88056333dfcedd940c, 32.0789837545844
0x0a5ca90faf9e297d33299bbc7b246a11a6d1e88a, 31.6349513390084
0xe477f14175c5f97c44ddcc11f70ce76f61939166, 115.487341502085
0x14ed9c595a0f909549532029bb5a4b294d1eb7ac, 26.5494476909893
0x5af8c2bb0860efef6043d579977356e3d46781d2, 40.0425571353855
0x5e5812fd1b56fce69891ad12d0ca07877be65207, 26.5278255940212
0xa57ce754873de17bbe4a70df2b3744f628422672, 26.5219924048815
0xa7daa5f5d66e3d023c6b5ca3ca9e14ffe87e2990, 26.5044903796624
0xe0402d126ea954d230ed6adc3baa3d1c1ad2c4c0, 26.4943011699643
0x5754d57ac28a1454fc84ae8cbc20f5c2d4c19e83, 26.4767843057771
0xb9dc3b7c361d111d5c8143b64977b3f68328e905, 26.4705431218212
0x887cd07eb75d28c856ead2aaa707248227c19d11, 31.7354209341345
0x6a291aeaf909c8e8b092cb5b2ffca7515bc53352, 26.4382081501217
0x26f5b1d536d74c34eb96ec2811dae630f216c0b7, 26.3778299250859
0x9d0b56d34c3bfd9198086755c1ce17608a7eced2, 26.3412480591524
0xb62267713582f52ccb5b6e79091c18fc24a7b199, 26.3387676933774
0x106abe1230c20e069d934359223f21c20f0d2d8a, 26.3263664256842
0xb0030d351424407c6612124e36c75926eb0df795, 26.3099912014657
0xb3fc95d3cca8ec22a85c0022a3d766dc877217cf, 26.2791783914505
0xf6abf0d975b8854fc059ac566ba636239a09e5ea, 26.260610295439
0x33dafe137167f3531345c39850396867a4b38a41, 37.3760327513893
0xab0df424877e5a0a0f95b8f6d43b8254091d6b40, 26.2405340164811
0xce3e9ec40a3c4b267dbc1134e1d6b15d8270c37a, 26.1957756947946
0x14e5cf69fe2868c83f3694852fd33797da02f89e, 137.683597054568
0x69db96b584b6e25420a4aa2ca4b20e3860d19d8c, 74.5142609479232
0x911cdd5737bbe3deb2a8a7a4120348f0a4b2e0f0, 25.9439135514448
0xf19d2c58a0b8ec01c415e39d499f3c51628b06c8, 25.8801915354597
0xecadb4cabf72969ddb3cc48df73c871207078c60, 25.8683761069656
0x9f7b88b3ea6a07c9b5eb500845e0287a1bd47d4a, 25.8521523835774
0x6831071861cf14bd7903bd123a95fdc8f6073ef7, 25.8149606145496
0xf3b059c887172f2cc52b5e77ee3b2c8b3a32e6ef, 25.784930583143
0x255ca987b2a5703e083fad3a90f101cd00e1fa5d, 39.0167700804703
0x2c02fa7b33f56b791c4166cd612a96cc2af2a395, 25.6457386507365
0xaf4cb7f02f13c8ae66e39b6eb054996f80d2f654, 25.6218105842716
0xd06800473b36e971eba9b96cf1e703877c6a78d9, 25.6033889885071
0x1e103c4a2a58c125fbdd5796bf08aff570d263cc, 25.5723489702341
0x08d2ead13460d1f2968fcb520c7fabb0434ba2d4, 454.880378602842
0x8d70d2724e6ed30f1eba7892fcdb888ab3d0d831, 25.5369011179045
0xa8fc7590f4d894916a2216d5c48ac20a805186c2, 457.303935639451
0xa3fd1c36b2fa9560c0a1b88c0e3cf8acc2c9465c, 490.504595107164
0x2c2fa8a0b0aa01169d1f7e2dc70829572c263d58, 25.4284412875024
0xd14d2d657b12cb6bb1257e745af99e26f351d9af, 25.417149109288
0x9d46cbbbc3be560c218c3b53518e87420370aefa, 25.3029283951529
0xdd5d1cd14f923e962220d625d19059eadd6fd647, 25.300298042127
0x62bd5f6e5cf4f684da9846452100f36ca0ab3e01, 25.2843254291025
0x5ff1ef6927fff0128187d7a497555089d4374ef7, 25.2486162818999
0x2301988a3500284322a63f6719f4c4f4c2200150, 25.2114213330931
0x835c23e7f27102793a970434f09fb0c7bbf877f3, 458.424669479506
0xce8453cc4200c37b25fef3c8c90f544d1370e248, 25.1686612950537
0x810bf413eeeca34214a801cc3f7ed1a356a1f20a, 25.1382630851925
0x4edb34de5a54b42cdb88d7e535ec767acdca9ce1, 25.1261653169122
0xee83d3c04d4cdb8c34ff9b92abfd00be94aa0e62, 25.0188918512562
0x85d8c96b23848514fc990ca54c48ed0e473d3d66, 25.0049622077567
0x3317df40ff343de26395174aa11a2cd0dbf15df5, 24.9811934374606
0xa34af29baafd6ca61b52d5596dea8e3c84021053, 24.9734707223283
0x1c4ed2b942121ae0766083791e347027383e9ab3, 24.8985653466308
0x95bdbc2d78ebc4455ee18319de30d78a3e49b632, 24.8829488984537
0xd08fd3e6c865842bfe6533bba2d8680a7424d1a8, 24.8541540669154
0x80a80057effef66c5467506b690e2451a3c78a57, 24.8338554031324
0x2da517b898de89e73a450cefddc4c16a9adb83ca, 24.8147829050958
0x958babf152f994e6046eec3cb88ab5c1810c56d1, 24.7972281139808
0x9db6a774020ccf08b5ed0ed950762a2245392f60, 24.793390750688
0x3aa7f15ef78746dc60864430a5b735c15d94e3c2, 24.789029538027
0x072c8d7f2abc4bfdaa0569f889c6e541872d2d09, 24.7358119446025
0x7840387eaa2a3a2239fdf4eebb7796e2c6b98e18, 24.7104621483097
0xa9609571fb23b711bbc795cf7bc7c6307a7c997b, 24.6882734823353
0x72efe7640bc247b6522ab85af946c75298bada57, 70.7851958371922
0x01319d4c5fd16e5dbd1cdc88491d75d11f1e80ff, 24.6743887551327
0xc6779028770f397660b6672f706a4d9ea3cf6d67, 30.3208570789494
0x932f732758455a9b80220615eaa75cada39a88de, 462.972855319895
0x212c635feaa8f2cb17f342b35aec1f4e65d67a4e, 24.6540344682613
0x427d360ff85e25629c64026f827ed9d0bd0f9130, 526.001235539825
0xee2c1f481dc2fcc920187b71678d0646b3bf681f, 46.8660576993602
0xb54734cabbda1b9747524b1939782645eca89e60, 24.5735860166004
0x8d3bea823f22fbfe058577ca01e9a88160e2dd3a, 24.5574608509961
0x320b2df0b81e72db2783977f0c9e085b24223d2d, 24.4940623583101
0x7d1f3b507118c498a5c149ba3822bba4876bc7f9, 107.620047814082
0x2f9404991a2901ad3d1488611abb84824e803e3c, 565.241076029876
0xeeca67b79ce17dc9be9fabbc9ae683bb9241bec1, 36.4514006233211
0x03bf33b8fb2ed43a7480d480aaca26004be3e1ff, 24.4470679608171
0x8f8ac95ca6cb3cab7fd4b476a14a9c9ba8bcee44, 495.450637381901
0xc2ab83bb535ea17e343aa031559f2e766954cd65, 24.4017462345419
0xa954812da2c51f460bf9b4884b24bb55a8e9a1fe, 24.3996041235054
0x7f1164b1dc89b7806516e22afbeec5fa8a93e8d9, 164.452166269902
0x7cfdba4685ff7834030d856292e16d033a72fb22, 24.3722196988467
0x4b84864c085c27f50bdea25671e045d6039bcc00, 24.3609476285093
0x178a2718884fd5d219f9bcbee77a9a20bb626a97, 24.3509190053251
0xd5feefcffa008c4c8c46678fa432522042529897, 24.3506295071961
0xe1965bc3cf5740bc1b867d155c9651c2caa608c1, 24.3379017125832
0xe964b0973c301615fe89b4f3f12380e37fda1542, 24.286271980912
0x88b2780bf14b96f531167f615ba13af70075a7a2, 24.2357968622816
0x698fa9d90a61a190648cbb9e0e938ba0735e32a8, 24.2277592261505
0x9a2374a20a4b0dd1232919d3b1770a3feafe7c6a, 462.054037843143
0xa8f57e53c90e5186bad3d563b9b33d88ee4c8dc3, 488.682052463171
0x5026b2305fe366d117755eb38e3e2a87ae1a4de5, 24.186939421592
0xe442145711bf3c56452f0dcc730f3ad65ce230cc, 24.1694913911687
0xb957313da46d5a829a34788beec23222098aad4c, 499.647730903074
0x32167351501f47659bbd2cfe06b83dab8d8e95d9, 24.0155816602164
0x300f0c3bff4ad9768644189e333a803f8bf0e9c8, 23.9755970622149
0x143ba6152195690cae4f6208118626e6a7a8b820, 23.9725615254816
0x78eac57063c209b0e977aa3f64ba9f89d8b2b1f1, 23.9616234240937
0xb7abd0e2d84113300ebf62577cf673b7d2a7cd96, 23.9393417823659
0x5efbc99e0efe9ee480708b0d5de87da7d3e4b409, 23.9095473866472
0x2d9262b585a846740de183125f9fee68d6e80ad2, 23.9040705469583
0xfb415fdc18b42d04dc6d13f5b16e4aa75c5f6be1, 23.8997684913142
0xb068689a1a842e93ae0a44d91e5481d1be6d6cf9, 23.8844607132162
0x096f949d079814a92fecba72433957a3b7726a03, 533.163633399044
0xa67fb7dcc6df7c565a78e0dcdd78457130e17e1a, 23.8713999327738
0x58f673beade04a6c202f8c394c7aaa42239ee02b, 23.8596317862092
0xfdda125cae5d774661b1c5f41f1308d11f39aa23, 23.8304267154055
0xc3f3313629d935853d32a2717af17932d449672d, 23.8292859428513
0x7d6cd87e927cc3bcc5c540c195db2f6d96a87489, 23.8118105540407
0x5981751831d7316306482943e7b7ba07d93168fe, 588.490363261322
0x0028f13af6005beb678a14e9825cc5de784756a7, 201.439175821838
0x79b062b178100e6094f1d169dc043ab60ce69afa, 23.7953118642665
0xa1747a51d74bc2a716ca007eb840811b623d8263, 437.022297525944
0xa8df6ac3eca67486ab803320b455c88fed18cb90, 23.7746802760991
